"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Chad","TCD","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.1537","0.1539","0.1535","0.1586","0.1708","0.1772","0.1843","0.194","0.1971","0.2249","0.2194","0.199","0.186","0.1996","0.0977","0.1167","0.2","0.2503","0.1432","0.1454","0.2354","0.2871","0.2468","0.1278","0.1432","0.1477","0.1537","0.1587","0.1618","0.1674","0.2404","0.2432","0.2635","0.3973","0.4555","0.4809","0.4975","0.568","0.4847","0.4976","0.5246","0.6836","1.2091","1.3153","1.4041","1.6134","1.6907","2.2104","2.4139","2.3645","2.4133","2.7311","2.865","2.9088","2.8928","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","1049.3764","1053.9632","1109.7477","1162.9893","1185.7374","1346.0584","1398.5615","1578.8091","1778.7105","1833.6232","1800.1413","1789.1141","1863.9955","1960.4835","2118.1074","2151.795","2283.3153","2442.667","2624.0857","2725.7325","2823.2758","2993.5196","3138.3345","3398.8371","3600.508","3985.216","4012.1516","4160.622","4230.4879","4189.9388","4412.8346","4629.7542","4975.3323","5671.3797","6448.2261","7224.2675","7938.9075","8597.0267","8844.8999","9418.583","10294.2967","11205.4096","11555.1722","12061.7294","12251.8805","12176.341","12230.8108","12515.018","13176.581","13581.3293","13678.7843","14291.8742","14406.9818","15017.5893","15236.4904","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","2784.543","2798.3161","2947.4139","3130.5107","3276.8634","3458.2097","3600.4575","3697.623","3932.3283","3993.6741","4113.7045","4053.6204","4089.175","4138.4643","4192.8367","4253.901","4372.4288","4512.2126","4575.1384","4566.0189","4789.6172","4617.2652","4244.3439","3888.1559","3513.9592","3439.4867","3340.0638","3172.1442","3138.3377","3142.4426","3185.2759","3170.6487","3185.7323","3336.7918","3342.1193","3353.914","3479.0114","3533.2824","3535.4887","3278.1433","3455.3179","3623.0822","3585.4928","3503.495","3402.1488","3350.5606","3380.8331","3472.5465","3552.6792","3524.6161","3435.8918","3714.3639","3566.9294","3583.2191","3650.9588","",
"Togo","TGO","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.5454","0.3725","0.4182","0.3672","0.3401","0.3946","0.3496","0.4604","0.5008","0.5579","0.5149","0.4989","0.5638","0.4115","0.4568","0.4307","0.6394","0.6936","0.68","0.6899","0.7551","0.6986","0.5331","0.411","0.7477","0.7374","1.1297","0.8495","1.0465","1.3541","1.2511","1.1264","1.199","1.4374","1.378","1.3112","1.2217","1.2179","1.5891","2.7107","2.525","2.3171","2.2462","1.9314","1.7347","1.546","2.1279","1.6554","1.9363","2.1053","2.4218","2.534","2.6044","2.5313","2.6276","",
"Thailand","THA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","20.1643","20.242","22.6895","25.3137","25.2935","25.8997","29.3148","32.183","35.46","37.5887","39.2021","38.6195","37.4461","41.4207","44.7113","48.7455","50.394","58.1579","66.1738","77.3303","95.3854","104.0054","114.0252","129.4434","144.4147","163.548","183.8926","187.4146","167.0286","174.5482","174.8428","183.5255","195.0715","202.9305","221.1427","229.2248","232.8491","237.863","238.9694","232.0176","246.3596","246.7462","264.8041","275.9576","272.5228","281.4677","277.7638","281.081","276.6537","286.4704","275.6334","268.5767","284.314","275.0344","283.8091","",
"Tajikistan","TJK","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","8.1401","8.1736","8.5641","8.935","9.3205","9.9764","10.2173","10.4993","10.7812","11.051","11.569","11.6284","11.6831","11.8622","11.817","12.3247","12.7785","12.9902","13.2002","13.2828","12.3225","11.6314","8.5568","5.7987","3.5887","3.0457","2.7006","2.9766","3.2154","2.9958","2.7846","2.7419","2.7554","2.8163","3.3521","3.1911","3.4897","4.0503","3.7908","3.05","3.071","3.0824","3.5021","3.5939","4.7682","5.0917","5.7155","6.934","8.2044","9.0405","9.3881","9.4268","9.5606","9.3204","9.7699","",
"Turkmenistan","TKM","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","18.7614","18.7824","19.74","20.6212","21.6244","23.6117","24.1942","25.0544","26.8116","27.714","29.7251","30.6847","31.5264","32.4791","33.6443","34.8143","36.0427","37.1689","38.0978","38.9233","45.6944","38.7329","28.6114","27.1482","34.2411","34.6597","31.5173","31.5044","32.608","38.5614","39.3402","40.2879","43.2202","48.1523","51.3238","52.8983","54.9589","60.7872","61.9382","54.6299","61.6532","66.14","68.2977","65.2746","63.2168","67.9108","67.2897","72.1708","74.2318","73.2506","76.8253","95.4323","101.2613","94.7287","81.408","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","497.3454","499.266","529.3456","573.9818","601.4595","615.2613","656.1062","679.4911","727.1792","770.9132","801.3604","799.7658","812.7214","789.0066","801.5614","815.1482","840.8963","875.0659","887.9767","915.956","906.2403","943.5155","966.6646","1002.2961","1064.3302","1079.6949","1153.3175","1214.7341","1266.513","1255.719","1295.3903","1298.4845","1305.5081","1332.5508","1396.5808","1441.7565","1486.617","1538.4224","1580.9298","1534.5112","1647.2791","1706.4856","1788.9527","1823.9558","1832.5205","1819.5656","1785.7643","1773.7286","1722.8746","1731.1711","1550.246","1679.4365","1688.5718","1711.0056","1732.3791","",
"Timor-Leste","TLS","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0107","0.0108","0.0115","0.0135","0.0163","0.0137","0.0135","0.0141","0.014","0.0149","0.0159","0.0157","0.0156","0.0224","0.029","0.0429","0.0491","0.0558","0.0698","0.0673","0.0697","0.0723","0.0793","0.1037","0.1065","0.0968","0.1198","0.1233","0.1895","0.3038","0.3496","0.2656","0.2492","0.2639","0.5158","0.3496","0.3409","0.3133","0.3109","0.3372","0.3344","0.3708","0.6288","0.7585","0.7441","0.6952","0.6609","0.6218","0.6666","0.7283","0.6794","0.7107","0.6946","0.6644","0.6994","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","236.7855","238.0776","257.5251","292.1181","297.2205","310.0845","361.2404","376.5255","389.3342","406.1117","389.6737","378.2276","422.8778","462.9775","482.1992","514.9543","526.4546","554.0211","567.9889","597.5816","637.1302","659.9115","721.4092","759.0153","812.1589","845.1207","863.4848","905.9302","892.6841","929.1909","969.6435","1015.0826","1035.3489","1065.2831","1138.5266","1215.5205","1281.0357","1342.996","1385.4264","1430.7184","1456.6823","1463.7545","1532.4065","1558.134","1602.6308","1600.19","1645.0072","1732.429","1739.632","1792.2666","1801.2118","1913.5918","1946.8373","1978.2436","2005.9608","",
"Tonga","TON","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0189","0.0189","0.0202","0.0242","0.0297","0.0246","0.0242","0.0255","0.0253","0.0272","0.0293","0.0434","0.0427","0.0422","0.0377","0.0416","0.0224","0.0573","0.0727","0.086","0.0891","0.0944","0.0992","0.1003","0.1397","0.1152","0.1309","0.1414","0.1479","0.1476","0.0998","0.0947","0.1046","0.1255","0.1118","0.1212","0.1331","0.1142","0.1237","0.1308","0.1262","0.12","0.1182","0.1194","0.1318","0.1347","0.1432","0.1549","0.1474","0.1655","0.1865","0.2065","0.1614","0.1618","0.1698","",
"South Asia (IDA & IBRD)","TSA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","219.6351","220.1688","229.1021","228.6942","244.1185","259.7764","277.5475","283.1572","278.6986","299.9596","316.1772","346.7475","365.9553","389.6155","427.0647","446.0396","484.3888","519.024","550.5923","589.3526","621.0509","666.5017","692.6064","723.9801","770.5006","827.1849","867.272","913.5257","937.4542","1001.8334","1039.7875","1061.6542","1101.4619","1136.3235","1223.4122","1277.0443","1360.4831","1479.8559","1589.0259","1694.936","1811.0856","1934.4703","2111.7761","2168.5666","2342.8742","2393.606","2443.3777","2581.9352","2701.9468","2701.5631","2502.7736","2759.1305","2967.0954","3173.8789","3320.7207","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","271.6437","284.4109","306.7042","349.5523","378.824","368.6967","393.4723","384.2193","367.4926","403.9416","410.9314","407.009","406.8484","411.7257","431.1852","443.1338","441.312","458.8032","472.3415","474.6897","481.295","478.7437","481.2706","479.5569","484.2828","514.2118","547.9882","563.9319","566.6411","555.6924","571.5449","592.2733","596.0773","631.9437","667.4089","683.2502","685.1881","703.4469","743.4149","709.227","742.4286","746.3099","769.5296","810.8471","844.0213","833.320399999999","848.5311","854.0913","875.7078","894.5011","850.2098","887.1836","877.941","871.0129","896.3403","",
"Trinidad and Tobago","TTO","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","6.9307","6.8721","6.4323","6.6709","6.7771","6.0714","7.0918","7.8774","8.1754","8.3332","9.125","9.5664","10.7313","11.1246","11.6446","11.8691","11.6825","12.0047","12.7783","12.7798","12.6689","12.9325","13.2797","12.9495","14.3151","13.8172","14.8723","14.8499","17.9535","18.4517","19.1689","21.731","23.4966","27.1427","28.9004","35.0199","38.5543","39.4233","38.6523","37.4346","41.0228","41.2563","38.0759","37.331","37.2008","36.7586","33.7186","32.5451","32.6228","33.2231","29.8017","28.6842","28.4989","26.9495","26.7934","",
"Tunisia","TUN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","4.2609","4.2753","4.8126","4.8371","5.3315","5.429","5.7921","6.5195","7.2359","8.5442","9.418","9.7384","9.4684","11","11.4605","11.8588","12.2082","12.3458","13.1372","14.1765","14.7735","15.2492","16.211","16.8132","16.923","17.2862","17.8305","18.3731","19.1808","20.1644","21.131","22.0123","21.7773","21.5652","22.8155","23.4473","24.238","24.9827","25.4277","25.3652","27.731","26.2639","28.2414","28.219","30.2046","30.7211","29.8618","30.2963","30.1881","30.2451","28.7185","31.0178","30.3588","31.2092","32.1799","",
"Turkiye","TUR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","45.4589","49.7715","57.6967","62.4938","65.06","70.3726","78.0657","86.1098","85.041","78.4473","81.8264","81.9889","88.9137","93.8528","99.3815","108.022","118.2858","128.6614","124.7133","138.2329","155.1643","152.522","158.9694","164.5305","163.6181","178.3755","194.5272","204.4499","206.0041","204.5744","227.0564","206.7299","217.3779","229.6955","235.8827","246.0895","274.0011","300.3324","299.5496","301.377","312.1721","332.7685","344.1578","333.874","355.3809","367.843","391.2631","433.2199","429.3432","414.4775","423.0905","460.7071","444.4077","446.4386","460.0275","",
"Tuvalu","TUV","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Tanzania","TZA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","1.568","1.5684","1.8343","1.905","1.7474","1.6327","1.5786","1.6093","1.6844","1.7763","1.7519","1.7718","1.6144","1.5809","1.6527","1.7427","1.8426","1.8746","1.9562","1.9715","2.0837","2.2095","2.0467","2.1486","2.1293","2.9406","3.5082","3.2774","2.8508","2.6648","3.112","3.287","3.7394","3.9553","5.4435","6.1729","6.6034","6.2424","6.2794","6.0772","7.3333","8.8864","10.6021","11.5936","11.257","13.2034","14.1367","14.1975","14.9211","17.0037","16.677","18.9418","20.9124","21.5734","21.3363","",
"Uganda","UGA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.937","0.9437","0.9278","0.8552","0.8938","0.8224","1.0228","0.9524","0.7431","0.7659","0.7178","0.5841","0.5479","0.524","0.5444","0.5654","0.6221","0.695","0.7496","0.7049","0.8308","0.8449","0.86","0.8666","0.7817","1.0126","1.1054","1.1617","1.3574","1.3975","1.4139","1.4377","1.6383","1.731","1.8123","2.2217","2.5786","3.1093","3.4804","3.8307","3.7998","4.2628","4.329","4.4114","4.8524","5.5954","6.0018","6.2539","6.8571","7.0646","7.1198","8.1105","7.9541","8.1166","8.2549","",
"Ukraine","UKR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","474.5121","474.1451","499.6476","529.285","553.265","579.4894","597.1665","607.4803","647.7008","661.3838","679.2629","668.7334","666.7685","667.3253","670.2795","672.2963","686.4212","707.7493","715.7913","711.9354","785.5399","741.0688","650.4113","567.8758","470.1563","464.1919","397.6329","382.2377","364.6114","364.3644","361.0273","360.1685","360.5556","392.9829","368.8172","357.0932","356.3792","367.7024","352.2333","292.2332","315.9087","333.3052","324.9176","315.2748","269.3299","226.107","227.2461","205.5813","218.3029","207.9097","198.8972","194.1363","119.345","121.6952","118.4778","",
"Upper middle income","UMC","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","2639.9982","2648.2539","2806.9356","3007.4968","3117.8372","3371.5209","3563.1548","3802.6359","4092.7212","4209.448","4230.4911","4194.5509","4319.5113","4420.8888","4623.0347","4707.4592","4892.0868","5143.344","5360.1228","5499.8986","5756.5557","5885.5221","5938.5655","6092.3748","6231.2156","6618.84","6623.5289","6829.8477","6909.6396","6846.323","7170.9269","7388.7245","7778.4663","8604.3816","9486.7746","10351.4291","11204.8871","11987.0177","12339.9354","12750.9591","13793.1646","14802.9305","15282.3554","15853.0711","15998.8847","15790.9689","15835.7149","16178.4352","16786.2765","17174.6661","17113.972","18011.6578","18038.6159","18661.5942","18869.2933","",
"Uruguay","URY","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","5.4193","5.3985","5.816","5.4934","5.3208","5.6648","5.7703","5.594","5.8358","6.2943","5.5949","5.3015","4.9394","3.9365","3.5332","3.3208","3.2503","3.6831","4.7388","5.1086","3.9389","4.4604","4.9018","4.6343","4.3543","4.767","5.5886","5.6715","5.9043","6.8878","5.5706","5.0175","4.6084","4.5952","5.755","5.5678","6.4885","6.1176","7.9164","7.8326","6.4579","7.7873","8.8815","7.6589","6.7334","6.8951","6.8292","6.4073","6.871","7.1561","6.9135","8.5518","8.093","8.1908","8.6953","",
"United States","USA","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","4594.806","4459.673","4710.5419","4896.621","4727.4676","4515.4131","4815.8057","4979.9937","4969.8408","5006.682","4780.1923","4709.0045","4464.8148","4448.8295","4654.6277","4680.8534","4643.3363","4800.6939","5021.1859","5078.8427","4983.6037","4939.0307","5016.9879","5135.577","5217.8955","5271.4648","5426.4743","5699.5176","5744.8765","5761.8713","5928.7614","5877.6294","5726.7267","5792.9233","5879.9871","5888.1657","5790.0078","5872.7014","5689.2644","5273.1152","5521.4993","5307.6289","5087.711","5224.7089","5243.772","5132.9841","5028.952","4959.4579","5118.3744","4967.9122","4466.8765","4754.3785","4815.7665","4618.2675","4632.1649","",
"Uzbekistan","UZB","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","54.014","54.2808","57.3285","60.6509","64.2742","70.9879","71.811","74.546","78.5801","81.3675","87.651","90.8755","94.0475","97.4802","101.2431","105.1277","109.5092","113.6445","116.4057","117.8553","127.8534","128.1201","119.4667","119.2808","113.6737","104.912","108.1291","108.0143","123.4347","124.2258","131.5221","132.6334","136.8801","128.9701","132.1457","125.5292","134.4224","131.3948","137.2899","124.512","135.8014","138.6782","123.1859","121.417","113.1595","107.5503","114.0078","118.2658","112.7949","115.1171","123.9451","134.3607","128.9082","132.6306","148.5388","",
"St. Vincent and the Grenadines","VCT","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0114","0.0114","0.0138","0.014","0.0125","0.015","0.0137","0.015","0.0151","0.0149","0.0147","0.0145","0.0136","0.0133","0.0148","0.0148","0.0131","0.0139","0.0175","0.0287","0.0294","0.0282","0.0342","0.0278","0.0509","0.0556","0.0496","0.0598","0.0668","0.0676","0.0419","0.0485","0.0556","0.0601","0.0643","0.0663","0.0731","0.0782","0.0815","0.1241","0.097","0.069","0.0876","0.0825","0.0922","0.0951","0.1012","0.1091","0.1102","0.1165","0.1238","0.1174","0.1271","0.1275","0.132","",
"Venezuela, RB","VEN","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","59.3201","57.9405","59.5311","67.224","66.1976","62.6036","66.0232","67.8439","73.0129","82.597","90.6108","91.1042","92.9635","90.8158","94.2372","92.074","92.5694","97.1658","93.5275","99.5977","102.5798","105.3821","106.2215","110.1907","122.5505","119.9197","133.447","133.8226","135.558","131.9326","137.7453","143.2788","148.0955","143.0009","149.704","155.9378","158.9841","155.9702","164.1035","165.2485","176.795","172.9615","193.7941","192.9674","191.9224","175.9339","162.9378","151.9619","137.7913","120.3724","76.6657","75.873","92.004","96.3903","96.4114","",
"British Virgin Islands","VGB","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0073","0.0073","0.0089","0.009","0.008","0.0097","0.0088","0.0097","0.0097","0.0096","0.0095","0.014","0.0131","0.0128","0.0095","0.0096","0.0061","0.0169","0.0183","0.0187","0.0183","0.0184","0.0185","0.018","0.0184","0.0181","0.0235","0.0241","0.0247","0.0251","0.0278","0.0277","0.0309","0.0344","0.0355","0.0373","0.0448","0.0486","0.0549","0.0634","0.0705","0.0552","0.0571","0.0654","0.07","0.0717","0.0772","0.0671","0.0665","0.0874","0.0846","0.0845","0.0884","0.0887","0.0918","",
"Virgin Islands (U.S.)","VIR","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0001","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","0.0002","",
"Viet Nam","VNM","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","17.5073","17.5233","16.9843","18.9263","15.7784","18.5593","13.5594","14.7525","14.9363","15.5796","16.2712","16.7397","18.1238","19.5437","19.5969","19.7578","21.6848","24.1185","23.6751","20.3305","20.5778","20.7206","21.7025","25.415","29.8814","34.3721","38.7066","44.644","49.8923","51.1038","56.5356","62.0917","73.0818","77.6463","91.9274","100.5495","103.16","114.314","125.7916","140.8243","156.7839","156.7664","156.2243","163.1599","178.9422","200.8183","223.8051","229.2539","282.0973","336.5288","348.3315","336.1703","343.9999","390.7253","430.8192","",
"Vanuatu","VUT","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0751","0.0751","0.0801","0.0964","0.1183","0.0977","0.0963","0.1017","0.1009","0.1084","0.1168","0.1012","0.0997","0.0985","0.0879","0.1108","0.0891","0.0879","0.1158","0.0984","0.1019","0.095","0.0532","0.0538","0.0553","0.0502","0.0506","0.0521","0.0537","0.0536","0.084","0.0977","0.0961","0.1122","0.0874","0.0892","0.0803","0.131","0.1287","0.1443","0.1549","0.1797","0.1477","0.151","0.1753","0.1592","0.1659","0.1664","0.2288","0.219","0.2515","0.2909","0.2709","0.2717","0.2851","",
"World","WLD","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","15750.7206520139","15682.5508119459","16478.7355062985","17461.301237098","17397.8374987785","17327.6992647868","18315.3591057151","18869.8801838506","19479.8511413676","20018.7004257031","19772.8485982341","19402.1903148097","19156.9595419897","19302.6011748069","19921.949855544","20181.5266214828","20540.4827514233","21199.3850931318","21958.1557367938","22343.1029605016","22660.0793635616","22794.8648948955","22714.9864823348","22808.3254174281","23039.3848539522","23682.2860158302","24149.1299265374","24598.717494151","24756.5058635604","24939.9843003825","25694.728676422","26000.902282105","26414.8440145183","27642.4034048399","28926.3716096114","30015.9381441037","31037.6185904886","32207.3649529402","32414.3605153102","31966.5998016308","33969.4743144853","35036.7409019227","35489.6763431639","36177.3285213532","36396.9526866593","36292.5234154345","36390.7852703318","37020.0281885751","37905.9615465527","38008.4891307628","36209.8616367057","38219.9967667893","38548.1189427624","39112.6887901013","39632.6642185422","",
"Samoa","WSM","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","0.0658","0.0658","0.0702","0.0844","0.1036","0.0856","0.0843","0.089","0.0883","0.0949","0.1022","0.1011","0.1138","0.1124","0.1253","0.1107","0.0836","0.0952","0.0959","0.1186","0.1228","0.1273","0.1243","0.1413","0.1452","0.1318","0.133","0.137","0.1409","0.1407","0.186","0.2009","0.2076","0.2143","0.2106","0.2178","0.2187","0.2381","0.2442","0.2482","0.2631","0.2677","0.2681","0.2788","0.2865","0.3288","0.3542","0.3165","0.3447","0.3735","0.3132","0.3435","0.3324","0.3333","0.3498","",
"Kosovo","XKX","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","1.6276","1.6408","1.9251","2.3423","2.3311","2.2324","2.7308","2.7766","3.0455","3.2564","4.1024","4.1161","4.5913","5.05","5.165","5.5125","5.8201","6.3752","6.867","7.0879","7.1074","8.9024","9.5953","8.6788","10.0259","11.1564","11.4239","12.2886","13.084","14.7405","15.7452","16.7704","16.8166","19.536","20.4409","22.0232","22.946","24.3239","25.2468","27.6349","26.3447","23.001","22.0028","28.7881","28.3558","14.2523","10.6296","9.826","11.9933","12.3423","11.3173","11.2191","10.9841","10.6254","10.5803","",
"South Africa","ZAF","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","185.5633","184.4596","191.0963","208.2594","215.0008","230.9221","245.3398","245.0975","223.0569","228.5665","242.7987","256.484","262.9773","265.1674","282.7046","287.4035","285.0822","301.1319","304.7256","301.4446","314.2149","306.1151","299.6397","301.7907","308.5614","325.1785","336.3377","351.1989","357.2564","340.7664","347.2832","357.3788","370.7728","393.576","425.7469","436.2554","440.6064","459.9521","487.9246","456.9459","464.3532","443.9719","461.2756","475.0891","486.6007","462.2677","460.1959","469.5833","473.4182","477.5446","450.8617","448.5635","429.3281","427.2669","440.1678","",
"Zambia","ZMB","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","3.7004","3.8575","4.2658","4.5698","4.6144","4.7791","4.7829","4.3363","4.1272","3.7517","3.747","3.4469","3.3381","3.2461","3.1867","3.1912","3.2862","3.2524","3.5293","3.6516","3.0287","3.1362","3.1378","2.8453","2.3871","2.3571","1.9844","2.5004","2.3443","1.929","1.9522","1.9678","2.0678","2.2392","2.3034","2.4735","2.4089","2.1887","2.6077","2.8749","3.2126","3.4572","4.3193","4.7358","5.5061","5.848","6.3266","8.0384","9.1031","9.034","9.531","9.6802","10.5712","11.3586","11.5732","",
"Zimbabwe","ZWE","Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e)","EN.GHG.CO2.MT.CE.AR5","","","","","","","","","","","9.5321","9.4795","9.0937","10.5544","10.4036","9.1708","10.0509","9.0224","8.9052","9.191","9.7973","9.3963","9.0345","8.9446","9.3904","10.8694","12.4172","15.814","15.3308","15.5228","17.4139","19.1584","19.205","17.6741","16.5503","16.2689","15.7201","14.7595","14.9728","16.8548","14.6562","14.5958","13.3321","10.9284","10.3653","11.512","10.7255","10.5677","8.3091","7.9434","10.0686","15.8494","12.7437","12.7188","12.6001","12.6919","11.2687","10.5878","12.2724","11.1706","9.0746","10.8831","11.5572","12.566","12.8554","",
